Tripduration,Trip Miles,Starttime,Stoptime,Start Station Id,Start Station Name,Start Station Latitude,Start Station Longitude,End Station Id,End Station Name,End Station Latitude,End Station Longitude,Bikeid,Usertype,Birth Year,Age,Gender1,Table Name,Gender
470,0.9734,01-01-2017 02:06,01-01-2017 02:14,504,1 Ave & E 16 St,40.732219,-73.9816556,382,University Pl & E 14 St,40.734927,-73.9920051,"16,627",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
933,1.9323,01-01-2017 02:06,01-01-2017 02:22,434,9 Ave & W 18 St,40.743174,-74.0036644,536,1 Ave & E 30 St,40.741444,-73.9753608,"22,594",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
176,0.3645,01-01-2017 02:06,01-01-2017 02:09,"3,131",E 68 St & 3 Ave,40.767128,-73.9622462,"3,141",1 Ave & E 68 St,40.765005,-73.9581849,"19,330",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
"1,452",3.0073,01-01-2017 02:06,01-01-2017 02:30,"3,092",Berry St & N 8 St,40.71901,-73.9585252,"3,092",Berry St & N 8 St,40.71901,-73.9585252,"25,161",Subscriber,1991,27,1,201701-citibike-tripdata.csv,Male
634,1.3131,01-01-2017 02:06,01-01-2017 02:17,"3,415",Prospect Pl & 6 Ave,40.679331,-73.9751952,"3,315",Henry St & Degraw St,40.684751,-73.9991725,"18,337",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
152,0.3148,01-01-2017 02:06,01-01-2017 02:09,"3,131",E 68 St & 3 Ave,40.767128,-73.9622462,"3,141",1 Ave & E 68 St,40.765005,-73.9581849,"23,442",Subscriber,1990,28,2,201701-citibike-tripdata.csv,Female
372,0.7705,01-01-2017 02:06,01-01-2017 02:13,168,W 18 St & 6 Ave,40.739713,-73.9945641,325,E 19 St & 3 Ave,40.736245,-73.9847377,"26,392",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"5,050",10.4591,01-01-2017 02:07,01-01-2017 03:31,479,9 Ave & W 45 St,40.760193,-73.9912551,"3,067",Broadway & Whipple St,40.701666,-73.9437303,"27,018",Subscriber,1991,27,2,201701-citibike-tripdata.csv,Female
"1,275",2.6407,01-01-2017 02:07,01-01-2017 02:28,328,Watts St & Greenwich St,40.724055,-74.0096597,411,E 6 St & Avenue D,40.722281,-73.9766871,"25,991",Subscriber,1961,57,1,201701-citibike-tripdata.csv,Male
171,0.3542,01-01-2017 02:07,01-01-2017 02:10,466,W 25 St & 6 Ave,40.743954,-73.9914487,505,6 Ave & W 33 St,40.749013,-73.988484,"25,296",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
740,1.5326,01-01-2017 02:07,01-01-2017 02:19,460,S 4 St & Wythe Ave,40.712859,-73.9659029,539,Metropolitan Ave & Bedford Ave,40.715348,-73.9602412,"15,015",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
410,0.8492,01-01-2017 02:08,01-01-2017 02:14,"3,156",E 72 St & York Ave,40.766638,-73.953483,"3,238",E 80 St & 2 Ave,40.773914,-73.9543954,"25,618",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
428,0.8864,01-01-2017 02:08,01-01-2017 02:15,241,DeKalb Ave & S Portland Ave,40.68981,-73.9749312,390,Duffield St & Willoughby St,40.692216,-73.9842844,"25,399",Subscriber,1982,36,2,201701-citibike-tripdata.csv,Female
266,0.5509,01-01-2017 02:08,01-01-2017 02:12,"3,016",Kent Ave & N 7 St,40.720368,-73.9616507,"3,112",Milton St & Franklin St,40.72906,-73.95779,"26,023",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
673,1.3939,01-01-2017 02:08,01-01-2017 02:19,"3,263",Cooper Square & E 7 St,40.729236,-73.990868,503,E 20 St & Park Ave,40.738274,-73.9875197,"25,346",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
202,0.4184,01-01-2017 02:08,01-01-2017 02:11,"3,398",Smith St & 9 St,40.674696,-73.9978577,"3,326",Clinton St & Centre St,40.67434,-74.001947,"16,421",Subscriber,1964,54,2,201701-citibike-tripdata.csv,Female
693,1.4353,01-01-2017 02:08,01-01-2017 02:19,460,S 4 St & Wythe Ave,40.712859,-73.9659029,539,Metropolitan Ave & Bedford Ave,40.715348,-73.9602412,"17,954",Subscriber,1986,32,2,201701-citibike-tripdata.csv,Female
394,0.816,01-01-2017 02:08,01-01-2017 02:14,241,DeKalb Ave & S Portland Ave,40.68981,-73.9749312,390,Duffield St & Willoughby St,40.692216,-73.9842844,"27,075",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
411,0.8512,01-01-2017 02:08,01-01-2017 02:15,279,Peck Slip & Front St,40.707873,-74.00167,307,Canal St & Rutgers St,40.714275,-73.9899003,"25,487",Subscriber,1975,43,1,201701-citibike-tripdata.csv,Male
235,0.4867,01-01-2017 02:08,01-01-2017 02:12,"3,417",Baltic St & 5 Ave,40.679577,-73.9785497,"3,412",Pacific St & Nevins St,40.685376,-73.9830214,"20,192",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
481,0.9962,01-01-2017 02:09,01-01-2017 02:17,303,Mercer St & Spring St,40.723627,-73.999496,268,Howard St & Centre St,40.719105,-73.9997334,"24,956",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
"2,258",4.6766,01-01-2017 02:09,01-01-2017 02:47,"3,041",Kingston Ave & Herkimer St,40.678907,-73.9414277,483,E 12 St & 3 Ave,40.732233,-73.9888996,"26,366",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
789,1.6341,01-01-2017 02:09,01-01-2017 02:22,212,W 16 St & The High Line,40.743349,-74.0068175,472,E 32 St & Park Ave,40.745712,-73.9819483,"20,832",Subscriber,1967,51,1,201701-citibike-tripdata.csv,Male
645,1.3359,01-01-2017 02:09,01-01-2017 02:20,"3,224",W 13 St & Hudson St,40.739974,-74.0051387,537,Lexington Ave & E 24 St,40.740259,-73.9840921,"16,047",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
246,0.5095,01-01-2017 02:10,01-01-2017 02:14,"3,376",E 65 St & 2 Ave,40.764719,-73.9622207,305,E 58 St & 3 Ave,40.760958,-73.9672447,"26,337",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
426,0.8823,01-01-2017 02:11,01-01-2017 02:18,"3,160",Central Park West & W 76 St,40.778968,-73.9737474,"3,170",W 84 St & Columbus Ave,40.785,-73.9728341,"25,140",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
643,1.3317,01-01-2017 02:11,01-01-2017 02:22,"3,223",E 55 St & 3 Ave,40.758997,-73.968654,528,2 Ave & E 31 St,40.742909,-73.9770606,"26,752",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
395,0.8181,01-01-2017 02:11,01-01-2017 02:18,"3,160",Central Park West & W 76 St,40.778968,-73.9737474,"3,170",W 84 St & Columbus Ave,40.785,-73.9728341,"19,590",Subscriber,1978,40,2,201701-citibike-tripdata.csv,Female
180,0.3728,01-01-2017 02:12,01-01-2017 02:15,153,E 40 St & 5 Ave,40.752062,-73.9816324,498,Broadway & W 32 St,40.748549,-73.9880842,"23,936",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
"1,619",3.3531,01-01-2017 02:11,01-01-2017 02:38,449,W 52 St & 9 Ave,40.764618,-73.9878947,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"23,431",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
357,0.7394,01-01-2017 02:12,01-01-2017 02:18,"3,102",Driggs Ave & Lorimer St,40.721791,-73.9504154,"3,112",Milton St & Franklin St,40.72906,-73.95779,"15,945",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
377,0.7808,01-01-2017 02:12,01-01-2017 02:18,312,Allen St & Stanton St,40.722055,-73.989111,257,Lispenard St & Broadway,40.719392,-74.0024721,"26,932",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
588,1.2178,01-01-2017 02:12,01-01-2017 02:22,446,W 24 St & 7 Ave,40.744876,-73.9952989,285,Broadway & E 14 St,40.734546,-73.9907414,"19,699",Subscriber,1997,21,1,201701-citibike-tripdata.csv,Male
"1,507",3.1212,01-01-2017 02:13,01-01-2017 02:38,"3,360",Amsterdam Ave & W 79 St,40.782939,-73.9786517,440,E 45 St & 3 Ave,40.752554,-73.9728263,"19,036",Subscriber,1978,40,2,201701-citibike-tripdata.csv,Female
451,0.9341,01-01-2017 02:13,01-01-2017 02:20,"3,062",Myrtle Ave & Marcy Ave,40.695398,-73.9495491,"3,064",Myrtle Ave & Lewis Ave,40.69682,-73.9375693,"18,333",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
546,1.1308,01-01-2017 02:13,01-01-2017 02:22,380,W 4 St & 7 Ave S,40.734011,-74.0029388,326,E 11 St & 1 Ave,40.729538,-73.9842673,"20,653",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
"1,557",3.2247,01-01-2017 02:13,01-01-2017 02:39,361,Allen St & Hester St,40.716059,-73.9919076,270,Adelphi St & Myrtle Ave,40.693083,-73.9717891,"20,004",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
313,0.6483,01-01-2017 02:14,01-01-2017 02:19,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"3,331",Riverside Dr & W 104 St,40.801343,-73.9711457,"15,562",Subscriber,1972,46,2,201701-citibike-tripdata.csv,Female
438,0.9071,01-01-2017 02:14,01-01-2017 02:21,"2,002",Wythe Ave & Metropolitan Ave,40.716887,-73.963198,"3,077",Stagg St & Union Ave,40.708771,-73.9509526,"15,771",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
"1,010",2.0918,01-01-2017 02:14,01-01-2017 02:31,394,E 9 St & Avenue C,40.725213,-73.9776875,284,Greenwich Ave & 8 Ave,40.739017,-74.0026376,"15,152",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
210,0.4349,01-01-2017 02:14,01-01-2017 02:17,402,Broadway & E 22 St,40.740343,-73.9895511,285,Broadway & E 14 St,40.734546,-73.9907414,"17,797",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
450,0.932,01-01-2017 02:14,01-01-2017 02:22,492,W 33 St & 7 Ave,40.7502,-73.9909309,479,9 Ave & W 45 St,40.760193,-73.9912551,"19,750",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
222,0.4598,01-01-2017 02:15,01-01-2017 02:18,491,E 24 St & Park Ave S,40.740964,-73.9860221,507,E 25 St & 2 Ave,40.739126,-73.9797378,"23,284",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
643,1.3317,01-01-2017 02:15,01-01-2017 02:25,390,Duffield St & Willoughby St,40.692216,-73.9842844,"3,315",Henry St & Degraw St,40.684751,-73.9991725,"20,034",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
625,1.2944,01-01-2017 02:15,01-01-2017 02:25,390,Duffield St & Willoughby St,40.692216,-73.9842844,"3,315",Henry St & Degraw St,40.684751,-73.9991725,"21,074",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
341,0.7062,01-01-2017 02:15,01-01-2017 02:21,"3,175",W 70 St & Amsterdam Ave,40.77748,-73.9828859,"3,285",W 87 St  & Amsterdam Ave,40.78839,-73.9747,"16,562",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
237,0.4909,01-01-2017 02:15,01-01-2017 02:19,"3,093",N 6 St & Bedford Ave,40.717452,-73.9585094,"3,103",N 11 St & Wythe Ave,40.721533,-73.9578236,"25,172",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
328,0.6793,01-01-2017 02:15,01-01-2017 02:21,361,Allen St & Hester St,40.716059,-73.9919076,342,Columbia St & Rivington St,40.7174,-73.9801656,"17,203",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"1,233",2.5537,01-01-2017 02:15,01-01-2017 02:36,153,E 40 St & 5 Ave,40.752062,-73.9816324,72,W 52 St & 11 Ave,40.767272,-73.9939289,"16,199",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,395",2.8892,01-01-2017 02:15,01-01-2017 02:39,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,"3,142",1 Ave & E 62 St,40.761227,-73.9609402,"27,177",null,1981,37,2,201701-citibike-tripdata.csv,Female
219,0.4536,01-01-2017 02:15,01-01-2017 02:19,"3,093",N 6 St & Bedford Ave,40.717452,-73.9585094,"3,103",N 11 St & Wythe Ave,40.721533,-73.9578236,"27,257",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
545,1.1288,01-01-2017 02:16,01-01-2017 02:25,499,Broadway & W 60 St,40.769155,-73.9819184,"3,171",Amsterdam Ave & W 82 St,40.785247,-73.9766732,"19,975",Subscriber,1967,51,2,201701-citibike-tripdata.csv,Female
594,1.2302,01-01-2017 02:17,01-01-2017 02:27,349,Rivington St & Ridge St,40.718502,-73.9832986,394,E 9 St & Avenue C,40.725213,-73.9776875,"27,021",Subscriber,1962,56,2,201701-citibike-tripdata.csv,Female
645,1.3359,01-01-2017 02:17,01-01-2017 02:28,524,W 43 St & 6 Ave,40.755273,-73.9831694,482,W 15 St & 7 Ave,40.739355,-73.9993178,"26,003",Subscriber,1959,59,1,201701-citibike-tripdata.csv,Male
"1,154",2.3901,01-01-2017 02:17,01-01-2017 02:37,"3,076",Scholes St & Manhattan Ave,40.708704,-73.9448625,313,Washington Ave & Park Ave,40.696102,-73.9675104,"17,439",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
164,0.3397,01-01-2017 02:18,01-01-2017 02:20,267,Broadway & W 36 St,40.750977,-73.9876543,523,W 38 St & 8 Ave,40.754666,-73.9913815,"18,101",Subscriber,1964,54,1,201701-citibike-tripdata.csv,Male
"1,078",2.2327,01-01-2017 02:18,01-01-2017 02:36,"3,112",Milton St & Franklin St,40.72906,-73.95779,343,Clinton Ave & Flushing Ave,40.69794,-73.9698685,"25,689",Subscriber,1981,37,2,201701-citibike-tripdata.csv,Female
247,0.5116,01-01-2017 02:18,01-01-2017 02:22,237,E 11 St & 2 Ave,40.730473,-73.9867238,"3,265",E 2 St & 2 Ave E,40.724563,-73.9894438,"17,112",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
389,0.8057,01-01-2017 02:18,01-01-2017 02:25,"3,224",W 13 St & Hudson St,40.739974,-74.0051387,252,MacDougal St & Washington Sq,40.732264,-73.9985221,"25,201",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
519,1.0749,01-01-2017 02:19,01-01-2017 02:27,347,Greenwich St & W Houston St,40.728846,-74.008591,79,Franklin St & W Broadway,40.719116,-74.0066666,"23,677",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
754,1.5616,01-01-2017 02:19,01-01-2017 02:31,383,Greenwich Ave & Charles St,40.735238,-74.000271,523,W 38 St & 8 Ave,40.754666,-73.9913815,"26,667",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
"1,815",3.7591,01-01-2017 02:19,01-01-2017 02:49,"3,421",Hoyt St & Warren St,40.684355,-73.9890163,"3,116",Huron St & Franklin St,40.73266,-73.95826,"25,293",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
309,0.64,01-01-2017 02:19,01-01-2017 02:24,368,Carmine St & 6 Ave,40.730386,-74.0021499,251,Mott St & Prince St,40.72318,-73.9948001,"24,936",Subscriber,1972,46,2,201701-citibike-tripdata.csv,Female
989,2.0483,01-01-2017 02:19,01-01-2017 02:36,507,E 25 St & 2 Ave,40.739126,-73.9797378,"2,006",Central Park S & 6 Ave,40.765909,-73.9763415,"23,284",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
396,0.8202,01-01-2017 02:19,01-01-2017 02:26,439,E 4 St & 2 Ave,40.726281,-73.9897804,504,1 Ave & E 16 St,40.732219,-73.9816556,"20,588",Subscriber,1994,24,1,201701-citibike-tripdata.csv,Male
"1,007",2.0856,01-01-2017 02:20,01-01-2017 02:37,279,Peck Slip & Front St,40.707873,-74.00167,312,Allen St & Stanton St,40.722055,-73.989111,"25,153",Subscriber,1958,60,1,201701-citibike-tripdata.csv,Male
"1,005",2.0815,01-01-2017 02:20,01-01-2017 02:37,279,Peck Slip & Front St,40.707873,-74.00167,312,Allen St & Stanton St,40.722055,-73.989111,"26,573",Subscriber,1961,57,2,201701-citibike-tripdata.csv,Female
252,0.5219,01-01-2017 02:20,01-01-2017 02:24,"3,316",W 104 St & Amsterdam Ave,40.798994,-73.9662174,"3,307",West End Ave & W 94 St,40.794165,-73.974124,"27,264",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
518,1.0728,01-01-2017 02:20,01-01-2017 02:29,340,Madison St & Clinton St,40.71269,-73.9877632,302,Avenue D & E 3 St,40.720828,-73.9779317,"27,093",Subscriber,1991,27,1,201701-citibike-tripdata.csv,Male
353,0.7311,01-01-2017 02:20,01-01-2017 02:26,"3,428",8 Ave & W 16 St,40.740983,-74.001702,"3,258",W 27 St & 10 Ave,40.750182,-74.0021843,"18,341",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
"25,789",14.9,01-01-2017 02:20,01-01-2017 09:30,"3,304",6 Ave & 9 St,40.668127,-73.9837764,"3,304",6 Ave & 9 St,40.668127,-73.9837764,"26,357",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,155",2.3921,01-01-2017 02:20,01-01-2017 02:40,251,Mott St & Prince St,40.72318,-73.9948001,116,W 17 St & 8 Ave,40.741776,-74.0014975,"21,423",Subscriber,1979,39,1,201701-citibike-tripdata.csv,Male
"1,467",3.0383,01-01-2017 02:22,01-01-2017 02:46,345,W 13 St & 6 Ave,40.736494,-73.9970437,254,W 11 St & 6 Ave,40.735324,-73.9980042,"26,027",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
408,0.845,01-01-2017 02:22,01-01-2017 02:29,"3,423",West Drive & Prospect Park West,40.661063,-73.9794526,"3,365",3 St & 7 Ave,40.670384,-73.9783968,"15,275",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
234,0.4846,01-01-2017 02:22,01-01-2017 02:26,"3,242",Schermerhorn St & Court St,40.691029,-73.9918336,"3,408",Congress St & Clinton St,40.688153,-73.9952092,"27,147",Subscriber,1987,31,2,201701-citibike-tripdata.csv,Female
431,0.8926,01-01-2017 02:22,01-01-2017 02:29,490,8 Ave & W 33 St,40.751551,-73.993934,"2,021",W 45 St & 8 Ave,40.759291,-73.9885965,"25,739",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
"1,257",2.6034,01-01-2017 02:22,01-01-2017 02:43,492,W 33 St & 7 Ave,40.7502,-73.9909309,"3,141",1 Ave & E 68 St,40.765005,-73.9581849,"21,389",Subscriber,1975,43,2,201701-citibike-tripdata.csv,Female
"1,212",2.5102,01-01-2017 02:22,01-01-2017 02:42,"3,088",Union Ave & Jackson St,40.716075,-73.952029,384,Fulton St & Washington Ave,40.683048,-73.964915,"17,310",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"1,430",2.9617,01-01-2017 02:22,01-01-2017 02:46,497,E 17 St & Broadway,40.73705,-73.990093,454,E 51 St & 1 Ave,40.754557,-73.9659298,"25,807",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
240,0.4971,01-01-2017 02:22,01-01-2017 02:26,511,E 14 St & Avenue B,40.729387,-73.9777243,237,E 11 St & 2 Ave,40.730473,-73.9867238,"14,977",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
432,0.8947,01-01-2017 02:23,01-01-2017 02:30,428,E 3 St & 1 Ave,40.724677,-73.9878341,325,E 19 St & 3 Ave,40.736245,-73.9847377,"26,451",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
935,1.9365,01-01-2017 02:23,01-01-2017 02:38,"3,233",E 48 St & 5 Ave,40.757246,-73.9780591,"3,235",E 41 St & Madison Ave,40.752165,-73.9799219,"17,974",Subscriber,1979,39,2,201701-citibike-tripdata.csv,Female
759,1.572,01-01-2017 02:23,01-01-2017 02:35,"3,350",W 100 St & Broadway,40.797372,-73.9704119,"3,172",W 74 St & Columbus Ave,40.778567,-73.9775496,"16,813",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
171,0.3542,01-01-2017 02:23,01-01-2017 02:26,435,W 21 St & 6 Ave,40.74174,-73.9941556,482,W 15 St & 7 Ave,40.739355,-73.9993178,"18,694",Subscriber,1963,55,1,201701-citibike-tripdata.csv,Male
357,0.7394,01-01-2017 02:23,01-01-2017 02:29,"3,263",Cooper Square & E 7 St,40.729236,-73.990868,317,E 6 St & Avenue B,40.724537,-73.9818542,"26,565",Subscriber,1994,24,1,201701-citibike-tripdata.csv,Male
"1,083",2.243,01-01-2017 02:24,01-01-2017 02:42,"3,156",E 72 St & York Ave,40.766638,-73.953483,"3,305",E 91 St & 2 Ave,40.781122,-73.9496559,"25,284",Subscriber,1999,19,1,201701-citibike-tripdata.csv,Male
703,1.456,01-01-2017 02:24,01-01-2017 02:36,466,W 25 St & 6 Ave,40.743954,-73.9914487,487,E 20 St & FDR Drive,40.733143,-73.9757388,"26,408",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
970,2.009,01-01-2017 02:24,01-01-2017 02:41,"2,003",1 Ave & E 18 St,40.733812,-73.9805442,"3,141",1 Ave & E 68 St,40.765005,-73.9581849,"24,221",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
562,1.164,01-01-2017 02:24,01-01-2017 02:34,"3,096",Union Ave & N 12 St,40.71924,-73.95242,282,Kent Ave & S 11 St,40.707645,-73.9684153,"26,416",Subscriber,1997,21,1,201701-citibike-tripdata.csv,Male
"1,364",2.825,01-01-2017 02:24,01-01-2017 02:47,280,E 10 St & 5 Ave,40.73332,-73.9951013,"3,175",W 70 St & Amsterdam Ave,40.77748,-73.9828859,"17,886",Subscriber,1960,58,2,201701-citibike-tripdata.csv,Female
424,0.8782,01-01-2017 02:25,01-01-2017 02:32,520,W 52 St & 5 Ave,40.759923,-73.9764852,441,E 52 St & 2 Ave,40.756014,-73.967416,"27,050",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
"1,305",2.7028,01-01-2017 02:25,01-01-2017 02:47,503,E 20 St & Park Ave,40.738274,-73.9875197,"2,004",6 Ave & Broome St,40.724399,-74.004704,"26,516",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
253,0.524,01-01-2017 02:26,01-01-2017 02:30,301,E 2 St & Avenue B,40.722174,-73.9836878,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,"19,283",Subscriber,1986,32,2,201701-citibike-tripdata.csv,Female
235,0.4867,01-01-2017 02:26,01-01-2017 02:30,301,E 2 St & Avenue B,40.722174,-73.9836878,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,"21,400",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
"1,233",2.5537,01-01-2017 02:26,01-01-2017 02:46,253,W 13 St & 5 Ave,40.735439,-73.9945395,254,W 11 St & 6 Ave,40.735324,-73.9980042,"26,964",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
514,1.0646,01-01-2017 02:26,01-01-2017 02:34,334,W 20 St & 7 Ave,40.742388,-73.9972624,474,5 Ave & E 29 St,40.745168,-73.9868308,"15,596",Subscriber,1951,67,1,201701-citibike-tripdata.csv,Male
"2,890",5.9855,01-01-2017 02:26,01-01-2017 03:14,"3,171",Amsterdam Ave & W 82 St,40.785247,-73.9766732,505,6 Ave & W 33 St,40.749013,-73.988484,"19,139",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"2,884",5.9731,01-01-2017 02:26,01-01-2017 03:14,"3,171",Amsterdam Ave & W 82 St,40.785247,-73.9766732,505,6 Ave & W 33 St,40.749013,-73.988484,"19,975",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,711",3.5437,01-01-2017 02:26,01-01-2017 02:55,"3,103",N 11 St & Wythe Ave,40.721533,-73.9578236,344,Monroe St & Bedford Ave,40.685144,-73.953809,"17,859",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
251,0.5198,01-01-2017 02:26,01-01-2017 02:30,"3,103",N 11 St & Wythe Ave,40.721533,-73.9578236,"2,002",Wythe Ave & Metropolitan Ave,40.716887,-73.963198,"24,298",Subscriber,1985,33,2,201701-citibike-tripdata.csv,Female
500,1.0356,01-01-2017 02:27,01-01-2017 02:35,317,E 6 St & Avenue B,40.724537,-73.9818542,336,Sullivan St & Washington Sq,40.730477,-73.9990607,"25,864",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
333,0.6897,01-01-2017 02:27,01-01-2017 02:32,460,S 4 St & Wythe Ave,40.712859,-73.9659029,"3,093",N 6 St & Bedford Ave,40.717452,-73.9585094,"26,343",Subscriber,1965,53,1,201701-citibike-tripdata.csv,Male
510,1.0563,01-01-2017 02:27,01-01-2017 02:35,518,E 39 St & 2 Ave,40.747804,-73.9734419,174,E 25 St & 1 Ave,40.738177,-73.9773866,"19,519",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
"1,431",2.9638,01-01-2017 02:27,01-01-2017 02:50,"3,353",Reed St & Van Brunt St,40.674784,-74.0161285,"3,415",Prospect Pl & 6 Ave,40.679331,-73.9751952,"14,619",Subscriber,1998,20,1,201701-citibike-tripdata.csv,Male
392,0.8119,01-01-2017 02:27,01-01-2017 02:33,307,Canal St & Rutgers St,40.714275,-73.9899003,312,Allen St & Stanton St,40.722055,-73.989111,"26,997",Subscriber,1960,58,1,201701-citibike-tripdata.csv,Male
"1,460",3.0238,01-01-2017 02:27,01-01-2017 02:52,"3,353",Reed St & Van Brunt St,40.674784,-74.0161285,"3,349",Grand Army Plaza & Plaza St West,40.672968,-73.9708798,"26,699",Subscriber,1997,21,1,201701-citibike-tripdata.csv,Male
"2,021",4.1857,01-01-2017 02:27,01-01-2017 03:01,"3,090",N 8 St & Driggs Ave,40.717746,-73.956001,428,E 3 St & 1 Ave,40.724677,-73.9878341,"26,713",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
626,1.2965,01-01-2017 02:27,01-01-2017 02:38,450,W 49 St & 8 Ave,40.762272,-73.9878821,490,8 Ave & W 33 St,40.751551,-73.993934,"26,555",Subscriber,1979,39,2,201701-citibike-tripdata.csv,Female
"1,831",3.7922,01-01-2017 02:28,01-01-2017 02:58,385,E 55 St & 2 Ave,40.757973,-73.9660331,264,Maiden Ln & Pearl St,40.707065,-74.0073185,"16,717",Subscriber,1982,36,2,201701-citibike-tripdata.csv,Female
415,0.8595,01-01-2017 02:28,01-01-2017 02:35,491,E 24 St & Park Ave S,40.740964,-73.9860221,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,"25,716",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
267,0.553,01-01-2017 02:28,01-01-2017 02:32,358,Christopher St & Greenwich St,40.732916,-74.0071138,368,Carmine St & 6 Ave,40.730386,-74.0021499,"14,548",Subscriber,1976,42,2,201701-citibike-tripdata.csv,Female
"1,892",3.9185,01-01-2017 02:28,01-01-2017 02:59,401,Allen St & Rivington St,40.720196,-73.9899783,392,Jay St & Tech Pl,40.695065,-73.987167,"26,760",Subscriber,1987,31,2,201701-citibike-tripdata.csv,Female
826,1.7107,01-01-2017 02:28,01-01-2017 02:42,458,11 Ave & W 27 St,40.751396,-74.005226,328,Watts St & Greenwich St,40.724055,-74.0096597,"18,534",Subscriber,1972,46,1,201701-citibike-tripdata.csv,Male
205,0.4246,01-01-2017 02:29,01-01-2017 02:32,"3,357",W 106 St & Amsterdam Ave,40.800836,-73.9664492,"3,328",W 100 St & Manhattan Ave,40.795,-73.9645,"14,625",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
